Alloy_Name,Alloy_Type,Cu,Al,Ag,B,Be,Ca,Co,Ce,Cr,Fe,Hf,La,Mg,Mn,Mo,Nb,Nd,Ni,P,Pb,Pr,Si,Sn,Ti,V,Zn,Zr,Solid_Solution_Temp_K,Solid_Solution_Time_h,Cold_Rolling_Reduction,Secondary_Treatment_YN,Aging_Temp_K,Aging_Time_h,Secondary_Mech_YN,Hardness_HV,Yield_Strength_MPa,Ultimate_Tensile_Strength_MPa,Electrical_Conductivity_IACS,DOI
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.3,0.0,0,0,0.765,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,45.0,Y,623.0,0.5,Y,282.0,,,37.0,https://doi.org/10.3390/ma12132076
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.3,0.0,0,0,0.765,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,45.0,Y,623.0,1.0,Y,290.0,782.0,855.0,38.0,https://doi.org/10.3390/ma12132076
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.3,0.0,0,0,0.765,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,45.0,Y,623.0,2.0,Y,282.0,,,39.0,https://doi.org/10.3390/ma12132076
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.3,0.0,0,0,0.765,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,45.0,Y,623.0,4.0,Y,277.0,,,40.0,https://doi.org/10.3390/ma12132076
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.3,0.0,0,0,0.765,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,45.0,Y,623.0,6.0,Y,269.0,,,41.0,https://doi.org/10.3390/ma12132076
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.3,0.0,0,0,0.765,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,45.0,Y,623.0,8.0,Y,267.0,,,42.0,https://doi.org/10.3390/ma12132076
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.3,0.0,0,0,0.765,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,45.0,Y,623.0,12.0,Y,246.0,,,43.0,https://doi.org/10.3390/ma12132076
Cu-0.85Ni-2.67Si-0.82Co,Cu-Ni-Si alloys,95.66,0.0,0.0,0.0,0.0,0,2.67,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.85,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,N,,,N,231.0,,,37.0,https://doi.org/10.3390/ma14081996
Cu-0.85Ni-2.67Si-0.82Co,Cu-Ni-Si alloys,95.66,0.0,0.0,0.0,0.0,0,2.67,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.85,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,0.25,N,241.0,,,42.0,https://doi.org/10.3390/ma14081996
Cu-0.85Ni-2.67Si-0.82Co,Cu-Ni-Si alloys,95.66,0.0,0.0,0.0,0.0,0,2.67,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.85,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,0.5,N,246.0,,,45.0,https://doi.org/10.3390/ma14081996
Cu-0.85Ni-2.67Si-0.82Co,Cu-Ni-Si alloys,95.66,0.0,0.0,0.0,0.0,0,2.67,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.85,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,1.0,N,252.0,546.0,624.0,46.0,https://doi.org/10.3390/ma14081996
Cu-0.85Ni-2.67Si-0.82Co,Cu-Ni-Si alloys,95.66,0.0,0.0,0.0,0.0,0,2.67,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.85,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,2.0,N,248.0,,,47.0,https://doi.org/10.3390/ma14081996
Cu-0.85Ni-2.67Si-0.82Co,Cu-Ni-Si alloys,95.66,0.0,0.0,0.0,0.0,0,2.67,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.85,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,4.0,N,241.0,,,48.0,https://doi.org/10.3390/ma14081996
Cu-0.85Ni-2.67Si-0.82Co,Cu-Ni-Si alloys,95.66,0.0,0.0,0.0,0.0,0,2.67,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.85,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,8.0,N,231.0,,,49.0,https://doi.org/10.3390/ma14081996
Cu-1.84Ni-1.64Si-0.82Co,Cu-Ni-Si alloys,95.7,0.0,0.0,0.0,0.0,0,1.64,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.84,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,N,,,N,252.0,,,35.0,https://doi.org/10.3390/ma14081996
Cu-1.84Ni-1.64Si-0.82Co,Cu-Ni-Si alloys,95.7,0.0,0.0,0.0,0.0,0,1.64,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.84,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,0.25,N,255.0,,,40.0,https://doi.org/10.3390/ma14081996
Cu-1.84Ni-1.64Si-0.82Co,Cu-Ni-Si alloys,95.7,0.0,0.0,0.0,0.0,0,1.64,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.84,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,0.5,N,260.0,,,42.0,https://doi.org/10.3390/ma14081996
Cu-1.84Ni-1.64Si-0.82Co,Cu-Ni-Si alloys,95.7,0.0,0.0,0.0,0.0,0,1.64,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.84,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,1.0,N,272.0,607.0,701.0,44.0,https://doi.org/10.3390/ma14081996
Cu-1.84Ni-1.64Si-0.82Co,Cu-Ni-Si alloys,95.7,0.0,0.0,0.0,0.0,0,1.64,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.84,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,2.0,N,261.0,,,45.0,https://doi.org/10.3390/ma14081996
Cu-1.84Ni-1.64Si-0.82Co,Cu-Ni-Si alloys,95.7,0.0,0.0,0.0,0.0,0,1.64,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.84,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,4.0,N,255.0,,,45.0,https://doi.org/10.3390/ma14081996
Cu-1.84Ni-1.64Si-0.82Co,Cu-Ni-Si alloys,95.7,0.0,0.0,0.0,0.0,0,1.64,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.84,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,8.0,N,240.0,,,46.0,https://doi.org/10.3390/ma14081996
Cu-2.31Ni-1.18Si-0.82Co,Cu-Ni-Si alloys,95.69,0.0,0.0,0.0,0.0,0,1.18,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.31,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,N,,,N,261.0,,,32.0,https://doi.org/10.3390/ma14081996
Cu-2.31Ni-1.18Si-0.82Co,Cu-Ni-Si alloys,95.69,0.0,0.0,0.0,0.0,0,1.18,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.31,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,0.25,N,261.0,,,35.0,https://doi.org/10.3390/ma14081996
Cu-2.31Ni-1.18Si-0.82Co,Cu-Ni-Si alloys,95.69,0.0,0.0,0.0,0.0,0,1.18,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.31,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,0.5,N,266.0,,,39.0,https://doi.org/10.3390/ma14081996
Cu-2.31Ni-1.18Si-0.82Co,Cu-Ni-Si alloys,95.69,0.0,0.0,0.0,0.0,0,1.18,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.31,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,1.0,N,276.0,645.0,720.0,41.0,https://doi.org/10.3390/ma14081996
Cu-2.31Ni-1.18Si-0.82Co,Cu-Ni-Si alloys,95.69,0.0,0.0,0.0,0.0,0,1.18,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.31,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,2.0,N,266.0,,,42.0,https://doi.org/10.3390/ma14081996
Cu-2.31Ni-1.18Si-0.82Co,Cu-Ni-Si alloys,95.69,0.0,0.0,0.0,0.0,0,1.18,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.31,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,4.0,N,260.0,,,43.0,https://doi.org/10.3390/ma14081996
Cu-2.31Ni-1.18Si-0.82Co,Cu-Ni-Si alloys,95.69,0.0,0.0,0.0,0.0,0,1.18,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.31,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1293.0,1.0,0.0,Y,773.0,8.0,N,248.0,,,43.0,https://doi.org/10.3390/ma14081996
Cu-3.48Ni-0.82Co,Cu-Ni-Si alloys,95.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.48,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,0.0,N,,,N,196.0,,,26.0,https://doi.org/10.3390/ma14081996
Cu-3.48Ni-0.82Co,Cu-Ni-Si alloys,95.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.48,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,0.0,Y,773.0,0.25,N,201.0,,,31.0,https://doi.org/10.3390/ma14081996
Cu-3.48Ni-0.82Co,Cu-Ni-Si alloys,95.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.48,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,0.0,Y,773.0,0.5,N,214.0,,,35.0,https://doi.org/10.3390/ma14081996
Cu-3.48Ni-0.82Co,Cu-Ni-Si alloys,95.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.48,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,0.0,Y,773.0,1.0,N,236.0,539.0,605.0,37.0,https://doi.org/10.3390/ma14081996
Cu-3.48Ni-0.82Co,Cu-Ni-Si alloys,95.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.48,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,0.0,Y,773.0,2.0,N,237.0,,,39.0,https://doi.org/10.3390/ma14081996
Cu-3.48Ni-0.82Co,Cu-Ni-Si alloys,95.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.48,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,0.0,Y,773.0,4.0,N,228.0,,,40.0,https://doi.org/10.3390/ma14081996
Cu-3.48Ni-0.82Co,Cu-Ni-Si alloys,95.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.48,0.0,0,0,0.82,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,0.0,Y,773.0,8.0,N,213.0,,,40.0,https://doi.org/10.3390/ma14081996
Cu-3Ni-0.7Si,Cu-Ni-Si alloys,96.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.0,0.0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,1223.0,2.0,75.0,Y,773.0,0.5,Y,,489.0,622.0,37.0,https://doi.org/10.1007/s12540-011-0807-7
Cu-3Ni-0.7Si,Cu-Ni-Si alloys,96.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.0,0.0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,1223.0,2.0,75.0,Y,773.0,1.0,,,564.0,707.0,39.0,https://doi.org/10.1007/s12540-011-0807-7
Cu-3Ni-0.7Si,Cu-Ni-Si alloys,96.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.0,0.0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,1223.0,2.0,75.0,Y,773.0,3.0,,,634.0,755.0,43.0,https://doi.org/10.1007/s12540-011-0807-7
Cu-6Ni-1.43Si,Cu-Ni-Si alloys,92.57,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,6.0,0.0,0,0,1.43,0.0,0.0,0.0,0.0,0.0,1223.0,2.0,75.0,Y,773.0,0.167,,,619.0,796.0,24.0,https://doi.org/10.1007/s12540-011-0807-7
Cu-6Ni-1.43Si,Cu-Ni-Si alloys,92.57,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,6.0,0.0,0,0,1.43,0.0,0.0,0.0,0.0,0.0,1223.0,2.0,75.0,Y,773.0,0.333,,,670.0,847.0,25.0,https://doi.org/10.1007/s12540-011-0807-7
Cu-6Ni-1.43Si,Cu-Ni-Si alloys,92.57,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,6.0,0.0,0,0,1.43,0.0,0.0,0.0,0.0,0.0,1223.0,2.0,75.0,Y,773.0,0.5,,,656.0,819.0,28.0,https://doi.org/10.1007/s12540-011-0807-7
Cu-6Ni-1.43Si,Cu-Ni-Si alloys,92.57,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,6.0,0.0,0,0,1.43,0.0,0.0,0.0,0.0,0.0,1223.0,2.0,75.0,Y,773.0,1.0,,,822.0,964.0,30.0,https://doi.org/10.1007/s12540-011-0807-7
Cu-6Ni-1.43Si,Cu-Ni-Si alloys,92.57,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,6.0,0.0,0,0,1.43,0.0,0.0,0.0,0.0,0.0,1223.0,2.0,75.0,Y,773.0,3.0,,,763.0,875.0,34.0,https://doi.org/10.1007/s12540-011-0807-7
Cu-3Ni-0.63Si-0.12Ti,Cu-Ni-Si alloys,96.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.0,0.0,0,0,0.63,0.0,0.12,0.0,0.0,0.0,1223.0,2.0,75.0,Y,773.0,0.5,,,538.0,718.0,38.0,https://doi.org/10.1007/s12540-011-0807-7
Cu-3Ni-0.63Si-0.12Ti,Cu-Ni-Si alloys,96.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.0,0.0,0,0,0.63,0.0,0.12,0.0,0.0,0.0,1223.0,2.0,75.0,Y,773.0,1.0,,,522.0,731.0,40.0,https://doi.org/10.1007/s12540-011-0807-7
Cu-3Ni-0.63Si-0.12Ti,Cu-Ni-Si alloys,96.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,3.0,0.0,0,0,0.63,0.0,0.12,0.0,0.0,0.0,1223.0,2.0,75.0,Y,773.0,3.0,,,614.0,745.0,43.0,https://doi.org/10.1007/s12540-011-0807-7
Cu-6Ni-1.29Si-0.24Ti,Cu-Ni-Si alloys,92.47,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,6.0,0.0,0,0,1.29,0.0,0.24,0.0,0.0,0.0,1223.0,2.0,75.0,Y,773.0,0.167,,,547.0,794.0,25.0,https://doi.org/10.1007/s12540-011-0807-7
Cu-6Ni-1.29Si-0.24Ti,Cu-Ni-Si alloys,92.47,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,6.0,0.0,0,0,1.29,0.0,0.24,0.0,0.0,0.0,1223.0,2.0,75.0,Y,773.0,0.333,,,585.0,837.0,27.0,https://doi.org/10.1007/s12540-011-0807-7
Cu-6Ni-1.29Si-0.24Ti,Cu-Ni-Si alloys,92.47,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,6.0,0.0,0,0,1.29,0.0,0.24,0.0,0.0,0.0,1223.0,2.0,75.0,Y,773.0,0.5,,,582.0,814.0,31.0,https://doi.org/10.1007/s12540-011-0807-7
Cu-6Ni-1.29Si-0.24Ti,Cu-Ni-Si alloys,92.47,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,6.0,0.0,0,0,1.29,0.0,0.24,0.0,0.0,0.0,1223.0,2.0,75.0,Y,773.0,1.0,,,531.0,711.0,38.0,https://doi.org/10.1007/s12540-011-0807-7
Cu-6Ni-1.29Si-0.24Ti,Cu-Ni-Si alloys,92.47,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,6.0,0.0,0,0,1.29,0.0,0.24,0.0,0.0,0.0,1223.0,2.0,75.0,Y,773.0,3.0,,,453.0,616.0,51.0,https://doi.org/10.1007/s12540-011-0807-7
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,673.0,0.25,N,317.0,,,20.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,673.0,0.5,N,326.0,,,22.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,673.0,0.75,N,329.0,,,22.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,673.0,1.0,N,321.0,,,23.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,673.0,1.5,N,329.0,,,23.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,673.0,2.0,N,329.0,,,24.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,673.0,3.0,N,335.0,,,25.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,673.0,4.0,N,335.0,,,25.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,673.0,6.0,N,325.0,,,26.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,673.0,8.0,N,323.0,,,27.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,673.0,12.0,N,323.0,,,29.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,673.0,16.0,N,329.0,,,31.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,673.0,20.0,N,330.0,,,32.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,723.0,0.25,N,331.0,,,23.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,723.0,0.5,N,336.0,,,25.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,723.0,0.75,N,348.0,,,26.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,723.0,1.0,N,350.0,,,27.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,723.0,1.5,N,350.0,,,28.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,723.0,2.0,N,346.0,,,28.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,723.0,3.0,N,352.0,,,29.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,723.0,4.0,N,349.0,,,31.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,723.0,6.0,N,351.0,,,32.0,https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.0,0.0,0.0,0,0.0,0.0,0.11,0.0,0,0,0.12,0,0,0,0,5.98,0.0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,1243.0,6.0,50.0,Y,723.0,8.0,N,351.0,,,35.0,https://doi.org/10.1016/j.msea.2017.05.001
